language_no	predicate_no	verb	X	Y	locus	valency_pattern
12	116		*	*	*	
12	117		*	*	*	
12	118		NOM	DAT	Y	NOM_DAT
12	119		TOP	NOM	X	TOP_NOM
12	120		NOM	ACC	TR	TR
12	121		*	*	*	
12	122		NOM	DAT	Y	NOM_DAT
12	123		*	*	*	
12	124		NOM	ACC	TR	TR
12	125		*	*	*	
12	126		NOM	ACC	TR	TR
12	127		NOM	DAT	Y	NOM_DAT
12	128		NOM	DAT	Y	NOM_DAT
12	129		NOM	DAT	Y	NOM_DAT
12	130		NOM	ACC	TR	TR
48	1	ri	ati	SBJ	X	ati_SBJ
48	2	sof 	OBJ	SBJ	X	OBJ_SBJ
48	3	kólí 	SBJ	OBJ	TR	TR
48	4	leeb	SBJ	OBJ	TR	TR
48	5	yaj 	OBJ	SBJ	X	OBJ_SBJ
48	6	nokoor	SBJ	di	Y	SBJ_di
48	7	yínén	SBJ	OBJ	TR	TR
48	8	ŋar 	SBJ	OBJ	TR	TR
48	9	juk	SBJ	OBJ	TR	TR
48	10	*	*	*	*	
48	11	yaañoor	SBJ	di	Y	SBJ_di
48	12	noken 	SBJ	di	Y	SBJ_di
48	13	ŋoolen 	SBJ	OBJ	TR	TR
48	14	púr 	SBJ	di	Y	SBJ_di
48	15	leek 	SBJ	OBJ	TR	TR
48	16	róngén 	SBJ	OBJ	TR	TR
48	17	oon 	SBJ	OBJ	TR	TR
48	18	eeken 	SBJ	OBJ	TR	TR
48	19	soomen 	SBJ	OBJ	TR	TR
48	20	lunt 	SBJ	OBJ	TR	TR
48	21	ríiŋ	SBJ	di	Y	SBJ_di
48	22	gor	SBJ	OBJ	TR	TR
48	23	teekoor	SBJ	di	Y	SBJ_di
48	24	paaloor 	SBJ	di	Y	SBJ_di
48	25	wonoor 	SBJ	OBJ	TR	TR
48	26	ri 	SBJ	OBJ	TR	TR
48	27	bol 	SBJ	OBJ	TR	TR
48	28	kob	SBJ	OBJ	TR	TR
48	29	loŋ	SBJ	OBJ	TR	TR
48	30	*	*	*	*	
48	31	wonk 	SBJ	OBJ	TR	TR
48	32	manj 	SBJ	OBJ	TR	TR
48	33	manj	SBJ	OBJ	TR	TR
48	34	tek 	SBJ	OBJ	TR	TR
48	35	ŋom 	SBJ	OBJ	TR	TR
48	36	joonen	SBJ	OBJ	TR	TR
48	37	lúu 	SBJ	OBJ	TR	TR
48	38	baj	SBJ	OBJ	TR	TR
48	39	ñes 	SBJ	OBJ	TR	TR
48	40	pentiir	SBJ	OBJ	TR	TR
48	41	rum 	SBJ	OBJ	TR	TR
48	42	bono	SBJ	OBJ	TR	TR
48	43	sof 	SBJ	OBJ	TR	TR
48	44	tuj 	SBJ	OBJ	TR	TR
48	45	buntoor 	SBJ	OBJ	TR	TR
48	46	maŋ 	SBJ	OBJ	TR	TR
48	47	líisé 	SBJ	OBJ	TR	TR
48	48	raano 	SBJ	OBJ	TR	TR
48	49	pos 	SBJ	OBJ	TR	TR
48	50	kaano	SBJ	OBJ	TR	TR
48	51	*	*	*	*	
48	52	*	*	*	*	
48	53	lóúm	SBJ	OBJ	TR	TR
48	54	meeŋ	SBJ	OBJ	TR	TR
48	55	took 	SBJ	OBJ	TR	TR
48	56	*	*	*	*	
48	57	lat	SBJ	OBJ	TR	TR
48	58	súum	SBJ	OBJ	TR	TR
48	59	soola	SBJ	OBJ	TR	TR
48	60	ŋomen 	SBJ	OBJ	TR	TR
48	61	riino	OBJ	OBJ	X	OBJ_OBJ
48	62	púk 	SBJ	OBJ	TR	TR
48	63	kámbúl 	SBJ	OBJ	TR	TR
48	64	búutóor	SBJ	di	Y	SBJ_di
48	65	*	*	*	*	
48	66	wanjer 	SBJ	OBJ	TR	TR
48	67	put 	SBJ	OBJ	TR	TR
48	68	típ 	SBJ	OBJ	TR	TR
48	69	kím	SBJ	OBJ	TR	TR
48	70	kiik	SBJ	OBJ	TR	TR
48	71	raan	SBJ	OBJ	TR	TR
48	72	*	*	*	*	
48	73	reoor 	SBJ	OBJ	TR	TR
48	74	katen 	SBJ	OBJ	TR	TR
48	75	fímén 	SBJ	OBJ	TR	TR
48	76	woolo 	SBJ	OBJ	TR	TR
48	77	ramben 	SBJ	OBJ	TR	TR
48	78	jam 	SBJ	OBJ	TR	TR
48	79	gor 	SBJ	OBJ	TR	TR
48	80	libo 	SBJ	di	Y	SBJ_di
48	81	kot	SBJ	di	Y	SBJ_di
48	82	*	*	*	*	
48	83	maayoor	SBJ	mati	Y	SBJ_mati
48	84	sanken	SBJ	di	Y	SBJ_di
48	85	roŋ 	SBJ	OBJ	TR	TR
48	86	*	*	*	*	
48	87	rung 	SBJ	OBJ	TR	TR
48	88	raano 	SBJ	OBJ	TR	TR
48	89	riiben 	SBJ	OBJ	TR	TR
48	90	walo	SBJ	di	Y	SBJ_di
48	91	janten 	SBJ	OBJ	TR	TR
48	92	janten	SBJ	OBJ	TR	TR
48	93	jam 	SBJ	OBJ	TR	TR
48	94	símpóor	SBJ	di	Y	SBJ_di
48	95	jikeer 	SBJ	OBJ	TR	TR
48	96	lóopúló 	SBJ	OBJ	TR	TR
48	97	yéwút 	SBJ	OBJ	TR	TR
48	98	jamoor	SBJ	di	Y	SBJ_di
48	99	lob 	SBJ	di	Y	SBJ_di
48	100	*	*	*	*	
48	101	ya 	SBJ	OBJ	TR	TR
48	102	yú 	SBJ	OBJ	TR	TR
48	103	gím	ati	SBJ	X	ati_SBJ
48	104	yúó	SBJ	di	Y	SBJ_di
48	105	buj 	SBJ	OBJ	TR	TR
48	106	tek 	SBJ	OBJ	TR	TR
48	107	*	*	*	*	
48	108	karaŋ 	SBJ	OBJ	TR	TR
48	109	goren	SBJ	OBJ	TR	TR
48	110	bóolí	SBJ	OBJ	TR	TR
48	111	giip	SBJ	OBJ	TR	TR
48	112	fium 	SBJ	OBJ	TR	TR
48	113	maŋ 	SBJ	OBJ	TR	TR
48	114	gólúm 	SBJ	OBJ	TR	TR
48	115	bóténí 	SBJ	OBJ	TR	TR
48	116	kiiliyaa 	SBJ	OBJ	TR	TR
48	117	leet 	SBJ	OBJ	TR	TR
48	118	jaahali 	OBJ	SBJ	X	OBJ_SBJ
48	119	maŋ 	SBJ	OBJ	TR	TR
48	120	*	*	*	*	
48	121	maŋ 	SBJ	OBJ	TR	TR
48	122	leet 	SBJ	OBJ	TR	TR
48	123	*	*	*	*	
48	124	táañí 	SBJ	OBJ	TR	TR
48	125	*	*	*	*	
48	126	jútú 	SBJ	OBJ	TR	TR
48	127	*	*	*	*	
48	128	leet 	SBJ	OBJ	TR	TR
48	129	maŋ	SBJ	OBJ	TR	TR
48	130	puño	SBJ	di	Y	SBJ_di
14	1	övd	GEN	NOM	X	GEN_NOM
14	2	šaltəlgəl, gemt	*	*	*	
14	3	ää	NOM	ABL	Y	NOM_ABL
14	4	xaj	NOM	ACC	TR	TR
14	5	kür	DAT	NOM	X	DAT_NOM
14	6	dura	NOM	ACC	TR	TR
14	7	itkə	NOM	DAT	Y	NOM_DAT
14	8	av	NOM	ACC	TR	TR
14	9	üz	NOM	ACC	TR	TR
14	10	*	*	*	*	
14	11	xarʁ	NOM	COM	Y	NOM_COM
14	12	or	NOM	DAT	Y	NOM_DAT
14	13	diil	NOM	ACC	TR	TR
14	14	ʁar	NOM	ABL	Y	NOM_ABL
14	15	tuu	NOM	ACC	TR	TR
14	16	matilʁ	NOM	ACC	TR	TR
14	17	kel	NOM	DAT	Y	NOM_DAT
14	18	bär	NOM	ACC	TR	TR
14	19	küc	NOM	ACC	TR	TR
14	20	saa	NOM	ACC	TR	TR
14	21	kür	NOM	DAT	Y	NOM_DAT
14	22	köndä	NOM	ACC	TR	TR
14	23	noold	*	*	*	
14	24	üürl	NOM	COM	Y	NOM_COM
14	25	uxal	NOM	GENtuskar	Y	NOM_GENtuskar
14	26	id	NOM	ACC	TR	TR
14	27	šar	NOM	ACC	TR	TR
14	28	külä	NOM	ACC	TR	TR
14	29	martə	NOM	GENtuskar	Y	NOM_GENtuskar
14	30	medə-gdə	NOM	ABL	Y	NOM_ABL
14	31	duud	NOM	ACC	TR	TR
14	32	tan'ld	NOM	COM	Y	NOM_COM
14	33	med	NOM	ACC	TR	TR
14	34	naad	NOM	ACC	TR	TR
14	35	zul	NOM	ABL	Y	NOM_ABL
14	36	ke	NOM	ACC	TR	TR
14	37	döögl	NOM	ACC	TR	TR
14	38	bää	NOM	ASSOC	Y	NOM_ASSOC
14	39	xää	NOM	ACC	TR	TR
14	40	šird	NOM	ACC	TR	TR
14	41	zuu	NOM	ACC	TR	TR
14	42	xaʁc	NOM	ABL	Y	NOM_ABL
14	43	xavl	NOM	ACC	TR	TR
14	44	xamxəl	NOM	ACC	TR	TR
14	45	zuʁud	NOM	DAT	Y	NOM_DAT
14	46	durl	NOM	ACC	TR	TR
14	47	dajl	NOM	INSTR	Y	NOM_INSTR
14	48	san	*	*	*	
14	49	uʁa	NOM	ACC	TR	TR
14	50	öms	NOM	ACC	TR	TR
14	51	nerädə-gdə	NOM	gidh	Y	NOM_gidh
14	52	zas	NOM	ACC	TR	TR
14	53	dävr	NOM	DIR	Y	NOM_DIR
14	54	düür	NOM	INSTR	Y	NOM_INSTR
14	55	ol	NOM	ACC	TR	TR
14	56	kür + NEG	DAT	NOM	X	DAT_NOM
14	57	dur-go	NOM	DAT	Y	NOM_DAT
14	58	taasə-gdə	DAT	NOM	X	DAT_NOM
14	59	kerg-tä	DAT	NOM	X	DAT_NOM
14	60	tögäl	NOM	ACC	TR	TR
14	61	üld	DAT	NOM	X	DAT_NOM
14	62	xärü ög	NOM	DAT	Y	NOM_DAT
14	63	sek	NOM	ACC	TR	TR
14	64	jilʁər	NOM	ABL	Y	NOM_ABL
14	65	xocr	NOM	ABL	Y	NOM_ABL
14	66	xaʁl	NOM	ACC	TR	TR
14	67	ünər-tä	NOM	GEN	Y	NOM_GEN
14	68	ʁatl	NOM	ACC	TR	TR
14	69	duul	NOM	ACC	TR	TR
14	70	bič	NOM	ACC	TR	TR
14	71	uu	NOM	ACC	TR	TR
14	72	xäälül	NOM	ACC	TR	TR
14	73	zogs	NOM	DAT	Y	NOM_DAT
14	74	orʁ	NOM	ABL	Y	NOM_ABL
14	75	bürk	NOM	ACC	TR	TR
14	76	martə + NEG	NOM	ACC	TR	TR
14	77	nökd bol	NOM	DAT	Y	NOM_DAT
14	78	med	NOM	ACC	TR	TR
14	79	or	NOM	DAT	Y	NOM_DAT
14	80	kerč-gd	NOM	INSTR	Y	NOM_INSTR
14	81	naald	NOM	DAT	Y	NOM_DAT
14	82	diilə-gd	NOM	DAT	Y	NOM_DAT
14	83	bajrl	NOM	DAT	Y	NOM_DAT
14	84	küünd	NOM	ASSOC	Y	NOM_ASSOC
14	85	ʁarʁ	NOM	ACC	TR	TR
14	86	unʁa	NOM	ACC	TR	TR
14	87	ʁard	NOM	ACC	TR	TR
14	88	san	NOM	ACC	TR	TR
14	89	dax	NOM	ACC	TR	TR
14	90	buu	NOM	ABL	Y	NOM_ABL
14	91	soŋs	NOM	ACC	TR	TR
14	92	soŋs	NOM	ACC	TR	TR
14	93	soŋs	NOM	ACC	TR	TR
14	94	negd	NOM	COM	Y	NOM_COM
14	95	xälä	NOM	ACC	TR	TR
14	96	tääl	NOM	ACC	TR	TR
14	97	nöörtə üz	NOM	ACC	TR	TR
14	98	zövšär	NOM	ASSOC	Y	NOM_ASSOC
14	99	cüüg	NOM	ASSOC	Y	NOM_ASSOC
14	100	bää	NOM	NOM	Y	NOM_NOM
14	101	xa	NOM	ACC	TR	TR
14	102	ke	NOM	ACC	TR	TR
14	103	gee	NOM	ACC	TR	TR
14	104	čiv	NOM	DAT	Y	NOM_DAT
14	105	al	NOM	ACC	TR	TR
14	106	cok	NOM	ACC	TR	TR
14	107	ums	NOM	ACC	TR	TR
14	108	umš	NOM	ACC	TR	TR
14	109	ködəlg	NOM	ACC	TR	TR
14	110	kündəl	NOM	ACC	TR	TR
14	111	sagl	NOM	ABL	Y	NOM_ABL
14	112	xanəltta	NOM	DAT	Y	NOM_DAT
14	113	dur-an ög-	NOM	DAT	Y	NOM_DAT
14	114	itkə	NOM	DAT	Y	NOM_DAT
14	115	sanan zov-	NOM	DAT	Y	NOM_DAT
14	116	atarx	NOM	DAT	Y	NOM_DAT
14	117	uurta 	NOM	DAT	Y	NOM_DAT
14	118	aləŋ bol	NOM	DAT	Y	NOM_DAT
14	119	durta	NOM	DAT	Y	NOM_DAT
14	120	*	*	*	*	
14	121	sed	*	*	*	
14	122	uurl	NOM	DAT	Y	NOM_DAT
14	123	ʁundəl-ta	NOM	DAT	Y	NOM_DAT
14	124	ʁunda	NOM	ACC	TR	TR
14	125	*	*	*	*	
14	126	*	*	*	*	
14	127	*	*	*	*	
14	128	uurl	NOM	DAT	Y	NOM_DAT
14	129	taasə-gdə	DAT	NOM	X	DAT_NOM
14	130	ič	NOM	ABL	Y	NOM_ABL
15	1		SBJ	DO	TR	TR
15	2		SBJ	DO	TR	TR
15	3		SBJ	DO	TR	TR
15	4		SBJ	DO	TR	TR
15	5	*	*	*	*	
15	6		SBJ	nung	Y	SBJ_nung
15	7		SBJ	lo	Y	SBJ_lo
15	8		SBJ	DO	TR	TR
15	9		SBJ	DO	TR	TR
15	10	*	*	*	*	
15	11		SBJ	nung	Y	SBJ_nung
15	12		SBJ	knong	Y	SBJ_knong
15	13		SBJ	DO	TR	TR
15	14		SBJ	pi	Y	SBJ_pi
15	15		SBJ	DO	TR	TR
15	16		SBJ	DO	TR	TR
15	17	*	*	*	*	
15	18		SBJ	DO	TR	TR
15	19	*	*	*	*	
15	20		SBJ	DO	TR	TR
15	21		SBJ	DO	TR	TR
15	22		SBJ	DO	TR	TR
15	23		SBJ	ciemuey	Y	SBJ_ciemuey
15	24		SBJ	nung	Y	SBJ_nung
15	25		SBJ	dal	Y	SBJ_dal
15	26		SBJ	DO	TR	TR
15	27		SBJ	DO	TR	TR
15	28		SBJ	DO	TR	TR
15	29		SBJ	DO	TR	TR
15	30		SBJ	lo	Y	SBJ_lo
15	31	*	*	*	*	
15	32	*	*	*	*	
15	33		SBJ	DO	TR	TR
15	34		SBJ	DO	TR	TR
15	35	*	*	*	*	
15	36		SBJ	DO	TR	TR
15	37	*	*	*	*	
15	38		SBJ	DO	TR	TR
15	39		SBJ	DO	TR	TR
15	40		SBJ	DO	TR	TR
15	41		SBJ	DO	TR	TR
15	42	*	*	*	*	
15	43		SBJ	DO	TR	TR
15	44		SBJ	DO	TR	TR
15	45		SBJ	DO	TR	TR
15	46		SBJ	DO	TR	TR
15	47		SBJ	DO	TR	TR
15	48		SBJ	dal	Y	SBJ_dal
15	49		SBJ	DO	TR	TR
15	50		SBJ	DO	TR	TR
15	51	*	*	*	*	
15	52		SBJ	dal	Y	SBJ_dal
15	53	*	*	*	*	
15	54		SBJ	DO	TR	TR
15	55	*	*	*	*	
15	56		SBJ	DO	TR	TR
15	57	*	*	*	*	
15	58	*	*	*	*	
15	59		SBJ	DO	TR	TR
15	60	*	*	*	*	
15	61		SBJ	DO	TR	TR
15	62	*	*	*	*	
15	63		SBJ	DO	TR	TR
15	64		SBJ	pi	Y	SBJ_pi
15	65	*	*	*	*	
15	66		SBJ	DO	TR	TR
15	67	*	*	*	*	
15	68		SBJ	DO	TR	TR
15	69		SBJ	DO	TR	TR
15	70		SBJ	DO	TR	TR
15	71		SBJ	DO	TR	TR
15	72		SBJ	DO	TR	TR
15	73	*	*	*	*	
15	74		SBJ	pi	Y	SBJ_pi
15	75	*	*	*	*	
15	76		SBJ	DO	TR	TR
15	77		SBJ	DO	TR	TR
15	78	*	*	*	*	
15	79		SBJ	DO	TR	TR
15	80	*	*	*	*	
15	81		SBJ	nung	Y	SBJ_nung
15	82		SBJ	DO	TR	TR
15	83		SBJ	nung	Y	SBJ_nung
15	84		SBJ	ciemuey	Y	SBJ_ciemuey
15	85		SBJ	DO	TR	TR
15	86		SBJ	DO	TR	TR
15	87	*	*	*	*	
15	88		SBJ	dal	Y	SBJ_dal
15	89		SBJ	DO	TR	TR
15	90		SBJ	pi	Y	SBJ_pi
15	91		SBJ	DO	TR	TR
15	92	*	*	*	*	
15	93		SBJ	DO	TR	TR
15	94		SBJ	nung	Y	SBJ_nung
15	95	*	*	*	*	
15	96	*	*	*	*	
15	97	*	*	*	*	
15	98		SBJ	ciemuey	Y	SBJ_ciemuey
15	99		SBJ	ciemuey	Y	SBJ_ciemuey
15	100		SBJ	DO	TR	TR
15	101		SBJ	DO	TR	TR
15	102		SBJ	DO	TR	TR
15	103		SBJ	DO	TR	TR
15	104	*	*	*	*	
15	105		SBJ	DO	TR	TR
15	106		SBJ	DO	TR	TR
15	107		SBJ	DO	TR	TR
15	108		SBJ	DO	TR	TR
15	109		SBJ	DO	TR	TR
15	110	*	*	*	*	
15	111	*	*	*	*	
15	112	*	*	*	*	
15	113	*	*	*	*	
15	114	*	*	*	*	
15	115	*	*	*	*	
15	116	*	*	*	*	
15	117	*	*	*	*	
15	118	*	*	*	*	
15	119	*	*	*	*	
15	120	*	*	*	*	
15	121	*	*	*	*	
15	122	*	*	*	*	
15	123	*	*	*	*	
15	124	*	*	*	*	
15	125	*	*	*	*	
15	126	*	*	*	*	
15	127	*	*	*	*	
15	128	*	*	*	*	
15	129	*	*	*	*	
15	130	*	*	*	*	
42	1		GEN	NOM	X	GEN_NOM
42	2		NOM	INS	Y	NOM_INS
42	3		NOM	ABL	Y	NOM_ABL
42	4		NOM	ACC	TR	TR
42	5		DAT	NOM	X	DAT_NOM
42	6		NOM	SUPLAT	Y	NOM_SUPLAT
42	7		NOM	DAT	Y	NOM_DAT
42	8		NOM	ACC	TR	TR
42	9		NOM	ACC	TR	TR
42	10		NOM	SUPLAT	Y	NOM_SUPLAT
42	11		NOM	COM	Y	NOM_COM
42	12		NOM	ILL	Y	NOM_ILL
42	13		NOM	ACC	TR	TR
42	14		NOM	ELA	Y	NOM_ELA
42	15		NOM	ACC	TR	TR
42	16		NOM	ACC	TR	TR
42	17		NOM	DAT	Y	NOM_DAT
42	18		NOM	ACC	TR	TR
42	19		NOM	ACC	TR	TR
42	20		NOM	ACC	TR	TR
42	21		NOM	donodz	Y	NOM_donodz
42	22		NOM	berdo	Y	NOM_berdo
42	23		NOM	COM	Y	NOM_COM
42	24		NOM	COM	Y	NOM_COM
42	25		NOM	ponda	Y	NOM_ponda
42	26		NOM	ACC	TR	TR
42	27		NOM	ACC	TR	TR
42	28		NOM	ACC	TR	TR
42	29		NOM	ACC	TR	TR
42	30		NOM	EGR	Y	NOM_EGR
42	31		NOM	ACC	TR	TR
42	32		NOM	COM	Y	NOM_COM
42	33		NOM	ACC	TR	TR
42	34		NOM	INS	Y	NOM_INS
42	35		NOM	shogja	Y	NOM_shogja
42	36		NOM	ACC	TR	TR
42	37		NOM	vylyn	Y	NOM_vylyn
42	38		*	*	*	
42	39		NOM	ACC	TR	TR
42	40		NOM	ACC	TR	TR
42	41		NOM	ACC	TR	TR
42	42		*	*	*	
42	43		NOM	ACC	TR	TR
42	44		NOM	ACC	TR	TR
42	45		*	*	*	
42	46		NOM	ACC	TR	TR
42	47		NOM	INS	Y	NOM_INS
42	48		NOM	jylys	Y	NOM_jylys
42	49		NOM	ACC	TR	TR
42	50		NOM	ACC	TR	TR
42	51		NOM	NOM	Y	NOM_NOM
42	52		NOM	ACC	TR	TR
42	53		NOM	vylo	Y	NOM_vylo
42	54		NOM	INS	Y	NOM_INS
42	55		NOM	ACC	TR	TR
42	56		DAT	NOM	X	DAT_NOM
42	57		NOM	ACC	TR	TR
42	58		DAT	NOM	X	DAT_NOM
42	59		DAT	NOM	X	DAT_NOM
42	60		*	*	*	
42	61		GEN	NOM	X	GEN_NOM
42	62		NOM	DAT	Y	NOM_DAT
42	63		NOM	ACC	TR	TR
42	64		*	*	*	
42	65		NOM	borsjan	Y	NOM_borsjan
42	66		NOM	ACC	TR	TR
42	67		NOM	INS	Y	NOM_INS
42	68		NOM	ACC	TR	TR
42	69		NOM	ACC	TR	TR
42	70		NOM	ACC	TR	TR
42	71		NOM	ACC	TR	TR
42	72		NOM	ACC	TR	TR
42	73		NOM	dyno	Y	NOM_dyno
42	74		*	*	*	
42	75		NOM	ACC	TR	TR
42	76		NOM	ACC	TR	TR
42	77		NOM	DAT	Y	NOM_DAT
42	78		NOM	ACC	TR	TR
42	79		NOM	ILL	Y	NOM_ILL
42	80		NOM	INS	Y	NOM_INS
42	81		NOM	berdo	Y	NOM_berdo
42	82		NOM	DAT	Y	NOM_DAT
42	83		NOM	ponda	Y	NOM_ponda
42	84		NOM	COM	Y	NOM_COM
42	85		NOM	ACC	TR	TR
42	86		NOM	ACC	TR	TR
42	87		NOM	INS	Y	NOM_INS
42	88		NOM	ponda	Y	NOM_ponda
42	89		*	*	*	
42	90		NOM	vylis	Y	NOM_vylis
42	91		NOM	ACC	TR	TR
42	92		NOM	ACC	TR	TR
42	93		NOM	ACC	TR	TR
42	94		NOM	INS	Y	NOM_INS
42	95		NOM	SUPLAT	Y	NOM_SUPLAT
42	96		NOM	ACC	TR	TR
42	97		NOM	ACC	TR	TR
42	98		NOM	COM	Y	NOM_COM
42	99		NOM	COM	Y	NOM_COM
42	100		NOM	NOM	Y	NOM_NOM
42	101		NOM	DAT	Y	NOM_DAT
42	102		NOM	ACC	TR	TR
42	103		NOM	ACC	TR	TR
42	104		NOM	ILL	Y	NOM_ILL
42	105		NOM	ACC	TR	TR
42	106		NOM	DAT	Y	NOM_DAT
42	107		NOM	ACC	TR	TR
42	108		NOM	ACC	TR	TR
42	109		NOM	INS	Y	NOM_INS
42	110		NOM	ACC	TR	TR
42	111		NOM	ACC	TR	TR
42	112		NOM	ponda	Y	NOM_ponda
42	113		NOM	SUPLAT	Y	NOM_SUPLAT
42	114		NOM	DAT	Y	NOM_DAT
42	115		NOM	ACC	TR	TR
42	116		NOM	DAT	Y	NOM_DAT
42	117		NOM	SUPLAT	Y	NOM_SUPLAT
42	118		NOM	SUPLAT	Y	NOM_SUPLAT
42	119		NOM	ACC	TR	TR
42	120		NOM	INS	Y	NOM_INS
42	121		*	*	*	
42	122		NOM	COM	Y	NOM_COM
42	123		NOM	SUPLAT	Y	NOM_SUPLAT
42	124		NOM	ACC	TR	TR
42	125		*	*	*	
42	126		NOM	ACC	TR	TR
42	127		NOM	ponda	Y	NOM_ponda
42	128		NOM	SUPLAT	Y	NOM_SUPLAT
42	129		*	*	*	
42	130		NOM	ELA	Y	NOM_ELA
34	1	висьны	GEN	NOM	X	GEN_NOM
34	2	висьны	NOM	INS	Y	NOM_INS
34	3	повны	NOM	ELA	Y	NOM_ELA
34	4	шибитны	NOM	ACC	TR	TR
34	5	тырмыны	DAT	NOM	X	DAT_NOM
34	6	ветлыны	NOM	vylo	Y	NOM_vylo
34	7	эскыны	NOM	DAT	Y	NOM_DAT
34	8	босьтны	NOM	ACC	TR	TR
34	9	аддзыны	NOM	ACC	TR	TR
34	10	тöдчыны	NOM	vylo	Y	NOM_vylo
34	11	паныдасьны	NOM	COM	Y	NOM_COM
34	12	пырны	NOM	ILL	Y	NOM_ILL
34	13	вермыны	NOM	ACC	TR	TR
34	14	петны	NOM	ELA	Y	NOM_ELA
34	15	вöтлыны	NOM	ACC	TR	TR
34	16	кусыньтны	NOM	ACC	TR	TR
34	17	шуны	NOM	DAT	Y	NOM_DAT
34	18	кутны 	NOM	ACC	TR	TR
34	19	суöдны	NOM	ACC	TR	TR
34	20	лысьтыны	NOM	ACC	TR	TR
34	21	воöдчыны	NOM	TERM	Y	NOM_TERM
34	22	инмöдчыны	NOM	ILL	Y	NOM_ILL
34	23	тышкасьны	NOM	COM	Y	NOM_COM
34	24	ёртасьны	NOM	COM	Y	NOM_COM
34	25	мöвпавны 	NOM	jylys	Y	NOM_jylys
34	26	сёйны	NOM	ACC	TR	TR
34	27	жаритны	NOM	ACC	TR	TR
34	28	виччысьны	NOM	ACC	TR	TR
34	29	вынöдны	NOM	jylys	Y	NOM_jylys
34	30	*	*	*	*	
34	31	корны 	NOM	ACC	TR	TR
34	32	тöдмасьны	NOM	COM	Y	NOM_COM
34	33	тöдны 	NOM	ACC	TR	TR
34	34	ворсны 	NOM	vylyn	Y	NOM_vylyn
34	35	пышйыны	NOM	ELA	Y	NOM_ELA
34	36	вöчны	NOM	ACC	TR	TR
34	37	тешитчыны	NOM	vylyn	Y	NOM_vylyn
34	38	вöвны	GEN	NOM	X	GEN_NOM
34	39	корсьны	NOM	ACC	TR	TR
34	40	краситны	NOM	ACC	TR	TR
34	41	курччыны	NOM	ACC	TR	TR
34	42	кольны	NOM	ABE	Y	NOM_ABE
34	43	кутны	*	*	*	
34	44	чегны 	NOM	ACC	TR	TR
34	45	сöрны	NOM	DAT	Y	NOM_DAT
34	46	радейтны	NOM	ACC	TR	TR
34	47	шенасьны	NOM	INS	Y	NOM_INS
34	48	мöвпавны	*	*	*	
34	49	мыськыны	NOM	ACC	TR	TR
34	50	пасьтавны 	NOM	ACC	TR	TR
34	51	шусьыны	NOM	INS	Y	NOM_INS
34	52	накажитны	NOM	ACC	TR	TR
34	53	уськöдчыны	NOM	vylo	Y	NOM_vylo
34	54	тырны	NOM	INS	Y	NOM_INS
34	55	аддзыны	*	*	*	
34	56	NEG_тырмыны	DAT	NOM	X	DAT_NOM
34	57	мустöмтны	NOM	ACC	TR	TR
34	58	кажитчыны	DAT	NOM	X	DAT_NOM
34	59	ковны	DAT	NOM	X	DAT_NOM
34	60	кытшовтыны 	NOM	ACC	TR	TR
34	61	кольны	GEN	NOM	X	GEN_NOM
34	62	вочавидзны	NOM	DAT	Y	NOM_DAT
34	63	восьтыны 	NOM	ACC	TR	TR
34	64	торъявны	NOM	ELA	Y	NOM_ELA
34	65	кольччыны	NOM	ELA	Y	NOM_ELA
34	66	гöрны	NOM	ACC	TR	TR
34	67	*	*	*	*	
34	68	вуджны	NOM	ACC	TR	TR
34	69	сьывны	NOM	ACC	TR	TR
34	70	гижны 	NOM	ACC	TR	TR
34	71	юны 	NOM	ACC	TR	TR
34	72	сывдыны 	NOM	ACC	TR	TR
34	73	лöсявны	NOM	doro	Y	NOM_doro
34	74	кольны	NOM	ACC	TR	TR
34	75	вевттыны	NOM	ACC	TR	TR
34	76	помнитны	NOM	ACC	TR	TR
34	77	отсавны 	NOM	DAT	Y	NOM_DAT
34	78	гöгöрвоны	NOM	ACC	TR	TR
34	79	веськавны	NOM	ILL	Y	NOM_ILL
34	80	вундысьны	NOM	INS	Y	NOM_INS
34	81	лепитчыны	NOM	ILL	Y	NOM_ILL
34	82	ворссьыны	NOM	DAT	Y	NOM_DAT
34	83	радлыны	NOM	DAT	Y	NOM_DAT
34	84	сёрнитны 	NOM	COM	Y	NOM_COM
34	85	чужтны 	NOM	ACC	TR	TR
34	86	уськöдны	NOM	ACC	TR	TR
34	87	веськöдлыны	NOM	INS	Y	NOM_INS
34	88	гажтöмтчыны	NOM	ELA	Y	NOM_ELA
34	89	*	*	*	*	
34	90	лэччыны	NOM	vylys	Y	NOM_vylys
34	91	кывзыны 	NOM	ACC	TR	TR
34	92	кывзысьны	NOM	ABL	Y	NOM_ABL
34	93	кывны	NOM	ACC	TR	TR
34	94	öтлаасьны	NOM	COM	Y	NOM_COM
34	95	видзöдны 	NOM	vylo	Y	NOM_vylo
34	96	пöрччыны	NOM	ACC	TR	TR
34	97	вöтавны	NOM	ACC	TR	TR
34	98	воны öти кывйö	NOM	COM	Y	NOM_COM
34	99	пинясьны 	NOM	COM	Y	NOM_COM
34	100	сулавны 	NOM	NOM	Y	NOM_NOM
34	101	лыйны 	NOM	ILL	Y	NOM_ILL
34	102	пуктыны 	NOM	ACC	TR	TR
34	103	воштыны	NOM	ACC	TR	TR
